uuid,Label,Statement,Premise
2db9e0c7-d94b-47d2-a61f-55a0896d714e,0,"the secondary trial reported more cases of Haematemesis, but the primary trial had more cases of Sinus tachycardia.",Adverse Events 1: Total: 58/305 (19.02%) FEBRILE NEUTROPENIA * 12/305 (3.93%) NEUTROPENIA * 4/305 (1.31%) ANAEMIA * 2/305 (0.66%) LEUKOPENIA * 1/305 (0.33%) PANCYTOPENIA * 1/305 (0.33%) THROMBOCYTOPENIA * 1/305 (0.33%) DISSEMINATED INTRAVASCULAR COAGULATION * 0/305 (0.00%) ATRIAL FIBRILLATION * 1/305 (0.33%) DIASTOLIC DYSFUNCTION * 1/305 (0.33%) PERICARDIAL EFFUSION * 1/305 (0.33%) Adverse Events 2: Total: 50/304 (16.45%) FEBRILE NEUTROPENIA * 12/304 (3.95%) NEUTROPENIA * 1/304 (0.33%) ANAEMIA * 0/304 (0.00%) LEUKOPENIA * 0/304 (0.00%) PANCYTOPENIA * 0/304 (0.00%) THROMBOCYTOPENIA * 0/304 (0.00%) DISSEMINATED INTRAVASCULAR COAGULATION * 1/304 (0.33%) ATRIAL FIBRILLATION * 1/304 (0.33%) DIASTOLIC DYSFUNCTION * 0/304 (0.00%) PERICARDIAL EFFUSION * 0/304 (0.00%)Adverse Events 1: Total: 31/52 (59.62%) Febrile neutropenia 2/52 (3.85%) Left ventricular dysfunction 2/52 (3.85%) Sinus tachycardia 1/52 (1.92%) Congenital arterial malformation 1/52 (1.92%) Diarrhoea 5/52 (9.62%) Salivary hypersecretion 1/52 (1.92%) Enteritis 1/52 (1.92%) Abdominal pain 1/52 (1.92%) Vomiting 1/52 (1.92%) Stomatitis 1/52 (1.92%) Haematemesis 1/52 (1.92%)
a378f448-eef0-465a-abc0-8b4dd1156bb5,1,Patients with HER2 positive breast tumors are eligible for the primary trial and the secondary trial.,Inclusion Criteria: Breast cancer with evidence of unresectable locally recurrent or metastatic disease. Tumors over expressing Her 2 Candidate for treatment with docetaxel/trastuzumab Exclusion Criteria: Histology of inflammatory carcinoma AST and/or ALT 1.5 x ULN concomitant with ALP 2.5 x ULNDISEASE CHARACTERISTICS: Histologically confirmed stage IV breast cancer Metastasis to the ipsilateral supraclavicular lymph nodes allowed HER2 positive by fluorescence in situ hybridization (FISH) or immunohistochemistry 3+ staining confirmed in the adjuvant or metastatic setting No effusions or ascites as only sites of disease No primary or metastatic brain or central nervous system tumor Hormone receptor status: Not specified PATIENT CHARACTERISTICS: Age: 18 and over Sex: Female Menopausal status: Not specified Performance status: Zubrod 0 2 Life expectancy: Not specified Hematopoietic: Absolute neutrophil count at least 1 500/mm^3 Platelet count at least 100 000/mm^3 Hepatic: Bilirubin normal aspartate aminotransferase or Alanine aminotranferease no greater than 1.5 times upper limit of normal (ULN) Alkaline phosphatase no greater than 2.5 times ULN Renal: Not specified Cardiovascular: left ventricular ejection fraction normal by multigated radionuclide angiography or echocardiogram (patients who have received prior anthracycline therapy) No clinical evidence or history of cardiomyopathy Other: No pre existing grade 2 or greater motor or sensory peripheral neuropathy except abnormalities due to cancer No prior severe hypersensitivity reaction to docetaxel or other drugs formulated with Polysorbate 80 No other malignancy within the past 5 years except adequately treated basal cell or squamous cell skin cancer carcinoma in situ of the cervix or other adequately treated stage I or II cancer currently in complete remission No known sensitivity to E. coli derived proteins Not pregnant or nursing Negative pregnancy test Fertile patients must use effective contraception PRIOR CONCURRENT THERAPY: Biologic therapy: Not specified Chemotherapy: At least 6 months since prior chemotherapy Prior anthracycline as adjuvant therapy allowed No prior cumulative dose of doxorubicin more than 360 mg/m^2 No prior cumulative dose of epirubicin more than 720 mg/m^2 No more than 1 prior adjuvant or neoadjuvant chemotherapy regimen for primary disease No prior docetaxel No prior vinorelbine Prior paclitaxel allowed Endocrine therapy: Prior hormonal therapy as adjuvant therapy or for metastatic breast cancer allowed No concurrent hormonal therapy Radiotherapy: At least 3 weeks since prior radiotherapy Surgery: At least 2 weeks since prior surgery and recovered
9f3062db-16fb-41b8-ac10-f205f66070c8,0,Most patients treated with Dasatinib and Letrozole in the primary trial had a Disease Free Interval (DFI) Greater Than 2 Years.,Outcome Measurement: Number of Participants With Clinical Benefit (CBR) and Number of Participants With CBR Having a Disease Free Interval (DFI) Greater Than 2 Years Evaluable Population CBR=participants with complete response (CR) + participants with partial response (PR) + participants with stable disease (SD) for a length of time greater than equal to 6 months. CR= Disappearance of all target lesions. No new lesions. PR= At least a 30% decrease in the sum of the longest diameter (LD) of target lesions taking as reference the baseline sum LD. SD= Neither sufficient shrinkage to qualify for PR nor sufficient increase to qualify for progressive disease (PD) taking as reference the smallest sum LD since the treatment started. Physical examination radiological assessment and bone scans (if applicable) were used to assess outcome. Time frame: First dose of study drug to last dose plus 7 days up to study completion (approximately 6 years) Results 1: Arm/Group Title: Dasatinib Plus Letrozole Arm/Group Description: Dasatinib + Letrozole: Tablets Oral once daily up to 2 years Dasatinib 100 mg + Letrozole 2.5 mg Patients on letrozole plus dasatinib received both drugs until progressive disease (PD) or intolerable toxicity. If the intolerable toxicity was determined to be related to dasatinib dasatinib was discontinued and the patient continued on single agent letrozole. Although drugs were taken daily cycle length was 28 days Overall Number of Participants Analyzed: 56 Measure Type: Number Unit of Measure: participants CBR (CR+PR+SD): 40 CBR DFI = 2 Years: 20 CBR DFI 2 Years: 20 Results 2: Arm/Group Title: Letrozole Arm/Group Description: Letrozole: Tablets Oral 2.5 mg once daily up to 2 years Patients on letrozole who developed progressive disease continued letrozole and dasatinib was added to their treatment regimen. Although drugs were taken daily cycle length was 28 days Overall Number of Participants Analyzed: 61 Measure Type: Number Unit of Measure: participants CBR (CR+PR+SD): 40 CBR DFI = 2 Years: 20 CBR DFI 2 Years: 20
6babfc60-5043-4f2b-9605-3e44744265e9,0,80% of patients in the primary trial did not suffer any adverse events.,Adverse Events 1: Total: 1/4 (25.00%) Vertigo 0/4 (0.00%) Abdominal adhesions 0/4 (0.00%) Abdominal distension 0/4 (0.00%) Abdominal pain 0/4 (0.00%) Diarrhoea 0/4 (0.00%) Nausea 0/4 (0.00%) Vomiting 0/4 (0.00%) Disease progression 0/4 (0.00%) Influenza 0/4 (0.00%) Nasopharyngitis 0/4 (0.00%) Lumbar vertebral fracture 0/4 (0.00%) Hyponatraemia 0/4 (0.00%) Ataxia 0/4 (0.00%)
c28ad685-4c91-492a-85ab-180f37d9cef5,0,There was one GU and three GI adverse events recorded in the primary trial.,Adverse Events 1: Total: 6/62 (9.68%) Musculoskeletal * 1/62 (1.61%) Mood Alteration: Depression * 1/62 (1.61%) renal Other * 1/62 (1.61%) Obstruction GU: Uterus * 1/62 (1.61%) Sexual * 0/62 (0.00%) Pulmonary/Upper Respiratory: Dyspnea * 1/62 (1.61%) Ulceration * 1/62 (1.61%) Adverse Events 2: Total: 1/64 (1.56%) Musculoskeletal * 0/64 (0.00%) Mood Alteration: Depression * 0/64 (0.00%) renal Other * 0/64 (0.00%) Obstruction GU: Uterus * 0/64 (0.00%) Sexual * 1/64 (1.56%) Pulmonary/Upper Respiratory: Dyspnea * 0/64 (0.00%) Ulceration * 0/64 (0.00%)
fb8f09d6-c393-4943-bc67-fa0f0a6bdd86,0,"post-menopausal patients are excluded from the secondary trial, but eligible for the primary trial.",Inclusion Criteria: Recurrent or residual metastatic breast carcinoma Zubrod performance status less than 2 18 60 years old Related donor human leukocyte antigen (HLA) compatible for allogeneic transplantation or unrelated HLA compatible donor. No major organ dysfunction or active infection Exclusion Criteria: NoneInclusion Criteria: Patient must be postmenopausal defined as meeting one or more of the following: Age 60 years Amenorrheic for at least 12 months Surgically sterile having undergone bilateral oophorectomy FSH level in postmenopausal range according to institutional standards (note follicle stimulating hormone (FSH) laboratory testing must be ordered as standard of care to determine optimal treatment and should not be ordered simply to confirm eligibility to this study) OR Pre menopausal for whom standard estradiol treatment (ET) is planned with ovarian suppression (imaging on study should be completed prior to start of ovarian suppression) Patient must have histological or cytological confirmed breast cancer and fall into one of the following categories: New diagnosis with plans for at least 6 months of neoadjuvant ET or any amount of neoadjuvant ET if surgery is planned as this will be used for response assessment . Patients with newly diagnosed metastatic breast cancer or patient with known metastatic disease who has progressed while on therapy (no washout period is needed if the patient was treated with AIs or chemotherapy but 2 months washout period is needed if the patient was treated with tamoxifen) who are going to be treated with ET. Patient must have any one of the following types of breast cancer (primary or metastatic): ER+/PgR+/HER2 or ER+/PgR /HER2 . ER+ is defined as Allred score of at least 4 and greater. PgR+ is defined as Allred score of at least 4 and greater. Immunohistochemistry (IHC) is the primary assay methodology for HER2. HER2 refers to HER2 of 0 1+ by IHC or negative by fluorescence in situ hybridization (FISH) Patient must have at least one measurable lesion according to RECIST 1.1 by radiological evaluation (ultrasound mammography MRI CT PET) or physical examination. Patients with evaluable osseous metastasis that are lytic or mixed lytic sclerotic are eligible. Patients with hepatic lesions may be eligible provided the location of the lesion is peripheral or not too close to hepatic ducts. Decision on hepatic lesion eligibility will be made by the principal investigator or sub investigator after careful review of all available imaging to ensure evaluation of the lesion will not be obscured by normal hepatobiliary excretion of 18F FFNP. Patient must be able to understand and willing to sign a written informed consent document. Prior chemotherapy or endocrine therapy is allowed The patient must have an Eastern Cooperative Oncology Group (ECOG) performance status of 0 2 or based on the judgment of the treating medical oncologist can tolerate imaging and at least 6 months of ET The patient should have a life expectancy of 6 months. Exclusion Criteria: Patient with other invasive malignancies with the exception of non melanoma skin cancer or cervical carcinoma in situ who had (or have) any evidence of the other cancer present within the last 5 years Unable to tolerate up to 60 min of PET imaging per imaging session. Patients with non measurable non evaluable lesions such as pleural effusion are not eligible to participate. Patients with vertebral lesions that in the opinion of the Principal Investigator and the treating medical oncologist pose an imminent risk for cord compression.
ff319fa6-89b6-4f1a-871d-456edb91b69b,1,"Sharone had a hip replacement 3 weeks prior, she is not elgible for the primary trial.",Inclusion Criteria: Female 18 years 70 years. ECOG 0 1 with no deterioration over previous 2 weeks Minimum life expectancy 3 months Histological confirmation of hormone receptor high expressed breast cancer(IHC:ER 60% and PR 60%) on primary tumour at diagnosis/on biopsy of metastasis Histological confirmation of HER2 negative breast cancer on primary tumour at diagnosis/on biopsy of a metastasis The disease free time of relapsed patients is more than 12 months Once received standard hormone treatment and progressed Clinical or histological confirmation of metastatic or locally advanced disease not amenable to curative surgical resection At least one evaluative focus according to RECIST creterion or non measurable disease but only bone metastasis Adequate bone marrow and organ function Progressive disease whilst receiving endocrine therapy for locally advanced or metastatic BC or relapsed with metastatic disease whilst receiving endocrine therapy Radiological or objective clinical evidence of recurrence or progression on or after last systemic therapy prior to enrolment 4 prior lines of endocrine therapy for ABC 3 line of cytotoxic chemotherapy for ABC Suitable for further endocrine therapy Availability of archival tumour sample or fresh biopsy Informed consent Normal organ function Exclusion Criteria: Last dose chemotherapy immunotherapy targeted therapy biological therapy or tumour embolisation 21 days prior to study treatment Last dose of palliative radiotherapy 7 days prior to study treatment Rapidly progressive visceral disease not suitable for further endocrine therapy Spinal cord compression or brain/meningeal metastases unless asymptomatic treated and stable and not requiring steroids for 4 weeks study treatment Creatinine clearance 30 ml/min. Patients with creatinine clearance 50 mL/min will start at a permanently reduced vandetanib dose of 200 mg. Major surgery (excluding placement of vascular access) within 4 weeks before study treatment Evidence of severe or uncontrolled systemic diseases including uncontrolled hypertension active bleeding diatheses or active infection including hepatitis B hepatitis C and HIV With the exception of alopecia any unresolved toxicities from previous therapy greater than CTCAE grade 1 before study treatment Elevated ALP in absence of bone metastasis Evidence of dementia altered mental status or any psychiatric condition that would prohibit understanding or rendering of informed consent Participation in another study with investigational product during last 30 days Inability or unwillingness to comply with study procedures including inability to take regular oral medication
0ee4c935-18bd-4807-a2af-041a3d84e125,0,"Stephanie has been living with her boyfriend for 2 months, she is eligible for the primary trial.",Inclusion Criteria: Female Age 21 years Has diagnosis of non recurrent stage I III breast cancer Completed active treatment (e.g. chemotherapy radiation therapy surgery) 6 months 5 years ago (current use of endocrine therapy is acceptable) Has a partner or spouse who is 21 Lives with a romantic partner 6 months Score of 3 on Patient Care Monitor Sexual Concerns screening item No hearing impairment in patient or partner Exclusion Criteria: Not able to speak English as stated in medical record or as observed by study team member ECOG Performance score 2 OR too ill to participate as judged by physician/in medical record Overt cognitive dysfunction or psychiatric disturbance such as suicidal ideation or severe mental illness as observed or judged by the researcher referring source or other qualified observer. Past history of any cancer other than non melanoma skin cancer Currently participating in couple/marital therapy Currently pregnant
ebdf2841-b5e0-431a-8dc7-e100c5d27ccf,1,Les patients atteints de neuropathie périphérique de grade III ou plus sont éliminés de la participation à l'essai primaire.,"Critères d'inclusion: Cancer du sein incurable sur le cancer du sein localement avancé ou métastatique sur le plan histologique évaluable HER2 Antécédents positifs de progression pendant ou dans les 60 jours suivant le traitement avec un schéma de chimiothérapie contenant du trastuzumab antérieur pour le cancer du sein positif HER2 Traitement précédent avec une chimiothérapie pour le granulocyte MBC Compte 1 500/ L COMMENTS PLACETTEUTEURS 100 000 / L ET HÉMOGLOBIN 9 G / DL Bilirubine de sérum 1,5 mg / dL AST ALT et phosphatase alcaline 2.5 Limite supérieure de la normale (ULN) SAUF pour: patients atteints de métastases hépatiques: ALT et AST 5 ULN patients atteints de patients hépatiques et hépatiques et hépatiques/ ou métastases osseuses: phosphatase alcaline 5 uln sérum créatinine 1,5 mg / dL ou autorisation de créatinine de 60 ml / min sur la base d'une collection d'urine 24 heuresDoit accepter d'utiliser une méthode efficace de contrôle des naissances (par exemple, barrière hormonale) tout en recevant des critères d'exclusion de traitement de l'étude: historiquey d'une maladie cardiaque importante infarctus du myocarde d'angine de poitrine ou arythmie ventriculaire nécessitant des antécédents de médicament de la réaction d'hypersensibilité de grade 3 aux antécédents du trastuzumab à toute toxicité pour le trastuzumab qui a entraîné la trastuzumab dans les 3 mois en permanencedu traitement à l'étude nécessite l'oxygène supplémentaire pour les activités quotidiennes de la neuropathie périphérique de grade 2 thérapie du bisphosphonate de grade 2 pour l'hypercalcémie symptomatique Toute chimiothérapie thérapeutique hormonale Radiothérapie immunothérapie ou thérapie biologique pour le traitement du cancer du sein dans les 4 semaines suivant le premier traitement de l'étudeTraitement toute procédure chirurgicale majeure dans les 4 semaines suivant les antécédents hépatiques de traitement de l'étude d'une maladie hépatique cliniquement symptomatique, y compris l'hépatite virale ou une hépatite courante ou des antécédents d'alcoolisme ou de cirrhose de la grossesse ou de la trroponine cardiaque de lactation I 0,2 ng /Fraction d'éjection ml 50% ou inférieure à la limite inférieure de la normale déterminée par échocardiogramme ou scan muga dose cumulée de doxorubicine de 360 mg / m2 ou équivalent"
5b0d3709-7879-4dea-96c3-29178cd9f162,1,Les deux cohortes de l'essai principal ont rapporté le même nombre de patients vomissant pendant l'essai.,"Événements indésirables 1: Total: 22/79 (27,85%) Anemie 0/79 (0,00%) Dysfonction ventriculaire droite 1/79 (1,27%) Diarrhée 1/79 (1,27%) Vomit 2/79 (2,53%) Douleur abdominale 0 0/ 79 (0,00%) Obstruction colique 0/79 (0,00%) Dysphagie 1/79 (1,27%) Nausée 1/79 (1,27%) Inflammation muqueuse 1/79 (1,27%) L'état de performance a diminué 1/79 (1,27%)Mort soudain 1/79 (1,27%) Événements indésirables 2: Total: 13/76 (17,11%) Anémie 1/76 (1,32%) Dysfonctionnement ventriculaire droit 0/76 (0,00%) Diarrhée 0/76 (0,00%) Vomit 2/ 76 (2,63%) Douleurs abdominales 1/76 (1,32%) Obstruction colique 1/76 (1,32%) Dysphagie 0/76 (0,00%) Nausée 1/76 (1,32%) Inflammation muqueuse 0/76 (0,00%) PerformanceLe statut a diminué de 0/76 (0,00%) mort subite 0/76 (0,00%)"
b975dc12-757e-4ef5-af33-83dfce12e6cc,0,L'essai principal enregistre uniquement les événements indésirables GI.,"Événements indésirables 1: Total: 67/349 (19,20%) Anémie * 3/349 (0,86%) Leukopénie * 1/349 (0,29%) Neutropénie * 3/349 (0,86%) Thrombocytopénie * 1/349 (0,29%) ATRIALFibrillation * 2/349 (0,57%) arrêt cardiaque * 1/349 (0,29%) Insuffisance cardiaque * 0/349 (0,00%) Insuffisance cardiaque aiguë * 0/349 (0,00%) Arrestation respiratoire cardio) Insuffisance cardiovasculaire * 0/349 (0,00%) Événements indésirables 2: Total: 69/353 (19,55%) Anemie * 2/353 (0,57%) Leukopénie * 1/353 (0,28%) Neutropénie * 1/353 (0,28%) Thrombocytopénie * 1/353 (0,28%) Fibrillation auriculaire * 0/353 (0,00%) Arrêt cardiaque * 1/353 (0,28%) Insuffisance cardiaque * 4/353 (1,13%) Insuffisance cardiaque aiguë * 1/353 (0,28%) Arrestation cardio-respiratoire * 0/353 (0,00%) Insuffisance cardiovasculaire * 1/353 (0,28%)"
1dd4acd1-657c-40c0-b5ab-9c7adbe4ebf4,0,The Maximum Tolerated Dose (MTD) of of 1-Pemetrexed-d-tryptophan (indoximod) observed in the primary trial was 800 mg.,Outcome Measurement: Phase 1 Maximum Tolerated Dose (MTD) in Milligrams (mg) MTD of 1 methyl d tryptophan (indoximod) given by mouth (PO) twice a day (BID) with up to 6 fixed doses Ad.p53 DC vaccinations every 2 weeks (q2wks). This phase 1 study used a 3+3 design with 7 indoximod dose levels (DL) (100 mg 200 mg 400 mg 800 mg daily (QD) then 800 mg 1 200 mg and 1 600 mg PO BID +up to 6 fixed dose Ad.p53 DC vaccinations q2wks. Toxicity was assessed according to the National Cancer Institute Common Terminology Criteria for Adverse Events (NCI CTCAE) v4.0. The MTD is the highest dose level below the maximally administered dose (MAD) that is safely tolerated among 6 treated patients that is 0 or 1 out of 6 patients experiences a dose limiting toxicity (DLT). Time frame: Up to 4 weeks Results 1: Arm/Group Title: Treatment (Vaccine Therapy 1 methyl d tryptophan) Arm/Group Description: Participants receive adenovirus p53 transduced dendritic cell (Ad.p53 DC) vaccine ID in weeks 1 3 5 and 10 and then every 3 weeks for 6 total doses. Participants also receive 1 methyl d tryptophan (indoximod) orally (PO) daily (QD) on days 1 21. Treatment with 1 methyl d tryptophan repeats every 28 days (patients with stable disease) for up to 12 courses in the absence of disease progression or unacceptable toxicity. adenovirus p53 transduced dendritic cell (DC) vaccine: Given intradermally (ID) 1 methyl d tryptophan: Given orally (PO) Laboratory biomarker analysis: Correlative studies Overall Number of Participants Analyzed: 30 Measure Type: Number Unit of Measure: indoximod dose in mg 1600
dd98fca1-27a7-41c2-ba0c-3ff90aceab54,1,"Les patients doivent présenter IHC 3+ ou des résultats amplifiés au poisson pour participer à l'essai primaire, ce qui signifie que leur cancer est confirmé histologiquement comme étant HER2 positif.","Les critères d'inclusion ont confirmé histologiquement HER2 positif (IHC 3+ ou fluorescence in situ par hybridation (FISH) amplifiée par test clinique sur une tumeur primaire ou métastatique) adénocarcinome du sein avec au moins une lésion cérébrale progressive et / ou de nouvelle métastatique (/ = 5 mmsur l'imagerie radiographique) après réception de la radiothérapie intracrânienne (radiothérapie du cerveau entier Stéréotaxique couteau gamma ou équivalent).Les patients chez qui les métastases cérébrales (BM) sont asymptomatiques et détectées pendant le dépistage de l'IRM cérébral de routine par protocoles institutionnels sont éligibles.La radiothérapie intracrânienne antérieure (radiothérapie du cerveau entier stéréotaxique au couteau gamma ou équivalent) est autorisé mais pas requis.Les patients sans traitement préalable avec réponse intracrânienne (ICR) peuvent être inclus, à moins que l'ICR ne soit indiqué d'urgence (en consultation avec un thérapeute local, IE neurochirurgien ou radioto oncologue) Eastern Cooperative Oncology Group (ECOG) Statut de performance de 0 2. Espérance de vie 12 semaines.Au moins 21 ans.Aucun inhibiteur de mTOR préalable préalable, le nombine antérieure n'a été autorisé à fournir une thérapie au nombain abandonnée / = 12 mois à compter du jour 1 du traitement dans le cadre de ce protocole.Le dernier traitement anti-cancer (y compris tout médicament étudiant) / = 2 semaines à compter de l'initiation de la thérapie basée sur le protocole a fourni tous les événements indésirables (AE) (autres que l'alopécie) se sont résolus au grade 1 au départ.Aucune infection grave active ou autre maladie comorbide qui altérait la capacité de participer au procès.L'évaluation de la fraction d'éjection ventriculaire gauche (échocardiogramme ou scan à un scan à acquisition multigateux (MUGA)) effectuée dans les 4 semaines précédant l'initiation de l'étude montrant une valeur de fraction d'éjection ventriculaire gauche (LVEF) inférieure à la limite inférieure de la normale (LLN).Si le patient est sous la dexaméthasone doit être sous une dose stable ou décroissante de dexaméthasone pendant 7 jours.Si le patient est sur différents glucocorticoïdes, par ex.La prednisone doit être convertie en dexaméthasone avant l'inscription.Reportez-vous à la modification de la dose de l'évérolimus pour les patients prenant de la dexaméthasone.Intervalle 4 semaines entre la biopsie cérébrale ouverte et l'initiation de la thérapie basée sur le protocole.Ratio normalisé international (INR) 2.0.L'anticoagulation est autorisée si la cible INR 2.0 sur une dose stable de warfarine ou si le patient sur une dose stable de faible poids moléculaire (LMW) est-il pendant 1 semaines au moment de l'inscription.Cholestérol sérique à jeun 300 mg / dl ou 7,75 mmol / L et triglycérides à jeun 2,5 x uln.Remarque: Dans le cas où un seul ou les deux seuils sont dépassés, le patient ne peut être inclus qu'après le début des médicaments abaissant les lipides appropriés.Les patients doivent avoir une fonction d'organe adéquate comme en témoigne: le nombre absolu de neutrophiles 1,5 / L Compte plaquettes 100 000 / L Hg 9 g / dL bilirubine 1,5 x Limite supérieure de l'aspartate aminotransférase normale (ULN) (ALT) 2,5 xULN (5 x uln si des métastases hépatiques sont présentes) Créatinine sérique 1,5 x ULN Block tissulaire incorporé paraffine (primaire ou métastatique) disponible pour des études génomiques est nécessaire.Le conseil d'examen institutionnel signé (IRB) a approuvé le consentement éclairé écrit.Les patients critères d'exclusion qui ont reçu un traitement antérieur avec un inhibiteur de mTOR (par exemple Sirolimus temsirolimus everolimus) qui ont reçu un traitement antérieur avec du nombine au cours des 12 mois précédents.Les patients avec une hypersensibilité connue à l'évérolimus ou à d'autres rapamycines (par exemple Sirolimus temsirolimus) ou à ses excipients.Patients nécessitant un traitement avec tout autre glucocorticoïde systémique.Remarque: Cette restriction concernant le choix des glucocorticoïdes ne s'applique pas si le patient a besoin de 2 semaines de glucocorticoïdes pour le traitement de la pneumonite non infectieuse pendant l'étude (voir la section 4.5.2).Patients avec une hypersensibilité connue à la vinorelbine ou à ses excipients.Réaction allergique antérieure au trastuzumab pour le traitement du cancer du sein métastatique.Radiothérapie simultanée ou planifiée hormonal chimiothérapeutique expérimental ou biologique ciblé.Neuropathie périphérique Grade 3. Preuve d'hémorragie franche ou d'hernie imminente sur l'imagerie cérébrale de base.Remarque: une micro-hémorragie asymptomatique est autorisée.Preuve d'une maladie leptoméningée diffuse sur l'IRM cérébrale ou par cytologie du liquide céphalo-rachidien (CSF) précédemment documenté.Remarque: les métastases durales discrètes sont autorisées.Maladie cardiaque active, y compris l'une des éléments suivants: Angine pectoralis qui nécessite l'utilisation d'arythmies ventriculaires antiginales à l'exception des contractions ventriculaires prématurées bénignes, des arythmies supraventriculaires et nodales nécessitant un stimulateur cardiaque ou non contrôlé avec une anomalie de la conduction des médicaments nécessitant une maladie valvulaire de stimulation avec un compromis documenté dans la conduction des médicamentsFonction cardiaque Péricardite symptomatique Antécédents de dysfonctionnement cardiaque, y compris l'une des éléments suivants: infarctus du myocarde documenté par des enzymes cardiaques élevées ou des anomalies de paroi régionale persistante sur l'évaluation de la fonction ventriculaire gauche (LV) de la fonction de l'insuffisance cardiaque congestive documentée (New York Core"
2535da13-e0f7-44df-aa02-89765d8d51cb,0,Les patientes atteintes de cancer du sein HER2 + 1 à 4 sont éligibles à la fois pour l'essai principal et l'essai secondaire.,Critères d'inclusion: Participants avec un diagnostic confirmé des participants cliniques de stade 1 ou 2 du cancer du sein qui subissent une chirurgie du cancer du sein avec des participants à la bombe biopsie à la buccure de buccure ou à une procédure de biopsie axillaire prévue avec des participants à la procédure de biopsie des nœuds cliniquement positifs avec des participants à 3 cm cliniqueCritères d'exclusion des fonctions cardiaques et rénales: plus de 2 schémas de Herceptin (trastuzumab) antérieurs ou utilisation antérieure de l'os de Tyverbe de Xeloda (capécitabine) et / ou de Tykerb (lapatinib) comme le seul site de la maladie des métastases du système nerveux central actif (les sujets doivent être stables et stableshors anticonvulsivants et stéroïdes)Trouble gastro-intestinal significatif avec diarrhée comme symptôme majeur
4dbce51b-1cfc-4d5f-82bb-ce9319ace3af,1,Cohort 1 and 2 of the primary trial receive different quantities of different drugs.,INTERVENTION 1: Afatinib 50 mg Patients received continuous daily dosing with Afatinib 50 mg orally from Day 1 to Day 21 of each treatment course. 2 treatment courses were to be given in the trial. INTERVENTION 2: Lapatinib 1500 mg Patients received continuous daily dosing with Lapatinib 1500 mg orally from Day 1 to Day 21 of each treatment course. 2 treatment courses were to be given in the trial.
